absolute_mean,absolute_std,absolute_min,absolute_max,absolute_skew,absolute_kurtosis,absolute_var,absolute_range,absolute_median,absolute_rms,prediction
11.49931158540644,1.6530439314996586,7.973318450728001,16.399096803960003,-0.1568973676880552,-0.5914265099313982,2.7325542394678477,8.425778353232001,11.665172865168,3.391063488849249,jumping
12.208610543766245,1.0596066447760526,9.310219152604,17.220861914948,0.17274768108864708,3.1684739795616723,1.1227662416535638,7.910642762343999,12.311231068657,3.494082217659774,jumping
12.855887269761755,1.0064131285219715,11.32973920622,17.030781371520003,1.146976902923038,1.337274785986292,1.0128673852613825,5.701042165300004,12.675265821574,3.585510740433189,jumping
13.26997191116268,1.4997602496869475,10.93709504956,18.2748855957,1.2989584862414771,1.1012337153320768,2.249280806541055,7.337790546139999,12.77861168822,3.6427972646254525,jumping
11.66099811409484,1.5889312844530281,8.78677799888,14.55066650044,-0.12572867062277898,-1.2442019399570128,2.52470262671355,5.76388850156,11.763483098009,3.414820363371233,jumping
12.441252376146391,1.2129584088769403,8.64417463766,15.47288603236,-0.5095651899981255,0.856044239769445,1.4712681016652789,6.828711394699999,12.572934878573001,3.527215952581638,jumping
12.996639625733007,1.156335032705567,10.15967168412,17.44589333196,0.8120517652276644,2.3788410980546653,1.3371107078621849,7.2862216478400015,12.823757761398,3.6050852452796462,jumping
11.78541735040672,1.5828671254184523,8.90306084656,17.66444143746,0.8155997001451248,1.735325401500634,2.5054683367304746,8.761380590899998,11.680914826990001,3.4329895645642035,jumping
13.077170495940441,1.4784995212621765,10.705435955039997,18.994351124559998,1.5480084909776044,2.2290443450853905,2.1859608343724855,8.288915169520001,12.58056101368,3.616237063017363,jumping
11.212023491644361,1.6585856639256853,8.94153634908,17.474420979556,0.935897901043791,0.5128571005809928,2.750906404579806,8.532884630476001,10.75437685106,3.348435976936749,jumping
12.388160732027679,1.7549757573442484,9.205824908,18.572008595659998,-0.024144235106861967,-0.01451352692946628,3.079939908866018,9.366183687659998,12.726359573395001,3.5196819077904866,jumping
11.866515183074199,1.7527018647566623,8.82211428076,17.33121308418,0.47939763559455084,0.0913381187562079,3.0719638267214817,8.50909880342,12.023081833,3.4447808614009396,jumping
11.078420323125359,2.576476701463654,4.114270621688,16.482807323880003,0.285735060778599,-0.12397127684071796,6.638232193185031,12.368536702192003,10.00443662471,3.3284261029990376,jumping
10.78153959375944,1.2428699230542082,8.41609831196,13.67131177084,0.5874183519332423,-0.7247727689873589,1.5447256456327731,5.255213458879998,10.267833565501,3.283525482428824,jumping
11.383666265989632,1.6441843652845773,7.574973474021999,15.71325499398,0.11401303801585617,-0.6387186348699236,2.7033422270462486,8.138281519958,11.466299311324,3.373968918942442,jumping
10.84318803419369,1.3598621374075455,8.91089916592,14.641884076439998,0.7293040510671011,-0.42560189872632614,1.8492250327546178,5.730984910519998,10.445708347659998,3.292899639253175,jumping
10.67480860848284,1.3630405187916947,8.76096801938,14.344037816092,0.827254278101064,-0.4602390410487418,1.8578794558679326,5.5830697967119995,10.086707826995,3.2672325611261344,jumping
10.238768848957479,0.936871033583432,9.08114164332,14.114085595219999,1.7632079962210623,3.623558462366402,0.8777273335676883,5.032943951899998,9.916848602429999,3.199807626867196,jumping
11.781845425875614,1.9343264395170556,4.416494865278,14.38370545166,-1.4867128245169652,2.5079707006089835,3.741618774614729,9.967210586381999,12.404265638348,3.4324692898663516,jumping
11.360162425929905,1.5875245138727625,7.86819247616,14.165334792884,-0.6973586143224973,-0.8927069499787859,2.520234082146951,6.297142316724,12.189468138221999,3.3704840046987177,jumping
9.96670694241192,2.1810161171079665,2.4611224465859998,16.055961462528,0.19868052480046164,2.8050969429646617,4.756831303084711,13.594839015942,9.64652249799,3.1570091768019806,jumping
10.812691587778838,1.678267912944993,4.35110949152,14.61425420838,-0.8634324612607108,1.9127060476015298,2.816583187620742,10.263144716860001,11.159781896422999,3.2882657416606156,jumping
11.859914623544867,1.037705254516589,10.439289365432,15.069516445544,1.0219265269474456,0.35187559090365017,1.0768321952513389,4.630227080112,11.541300761147,3.4438226759728594,jumping
12.394696622084295,1.2370037277563677,10.871516024404,15.956864690002,0.972727092056556,-0.11662321645743612,1.53017822248315,5.085348665598,11.93007091906,3.5206102627363194,jumping
13.52677133712568,1.3836261104880945,11.296179235460002,17.724632191959998,0.9741968816804373,0.16270437996183418,1.9144212136244125,6.428452956499996,13.017640284222999,3.6778759273697204,jumping
13.833778433824952,1.696586455908532,10.277753385624,18.24754303088,0.5297345923908343,-0.5114793725426923,2.8784056023722733,7.969789645255998,13.3410682998,3.7193787698787752,jumping
11.94066955607473,2.003754307481274,8.55878076778,17.09814155764,0.47549132781857817,-0.5076729772505773,4.015031324749761,8.539360789860002,11.904333427411999,3.4555273918860387,jumping
9.9391755672952,2.2985939821494052,2.8200822525580005,17.18132393366,0.8320326469544514,2.548188955996637,5.283534294773461,14.361241681102,9.59562868463,3.1526458042880745,jumping
11.473681541254999,4.039469142181905,2.78078508032,22.08818436844,0.7678578914457275,0.3405513367227453,16.31731095063981,19.30739928812,9.78012844211,3.387282323818757,jumping
11.11411434587632,4.024663857444194,7.073122651179999,24.03320905474,1.9615029710069227,2.8519764123233475,16.19791916541758,16.96008640356,9.53686257203,3.3337837881116887,jumping
13.04493921235412,1.5040969152571206,5.835062485134,16.4555041221,-1.9590137703956636,6.318103369768675,2.262307530485986,10.620441636966,13.285583399604999,3.6117778464842103,jumping
