absolute_mean,absolute_std,absolute_min,absolute_max,absolute_skew,absolute_kurtosis,absolute_var,absolute_range,absolute_median,absolute_rms,prediction
10.016692919999999,4.568492137292178,0.7704000000000001,13.8996,-1.2511501634322775,-0.15997571454439852,20.871120408500445,13.129199999999999,12.411000000000001,3.1649159420117305,jumping
13.114188,0.4085202712719162,11.238400000000002,13.982000000000001,-1.84842779014899,4.661812130706994,0.16688881204008,2.743599999999999,13.234399999999999,3.6213516813477256,jumping
13.4496144,0.47513352616713544,11.546599999999998,14.216599999999998,-1.1156234457997734,1.8860540487975959,0.22575186768801597,2.67,13.5175,3.6673715928441175,jumping
13.151086800000002,0.3931583283717854,12.138,14.1132,-0.12126609290242095,-0.32442982875078874,0.1545734711680966,1.975200000000001,13.2102,3.6264427198013207,jumping
13.340081600000001,0.31407108991513527,12.8116,14.6326,0.7315268429416794,1.1047430524910444,0.09864064952048099,1.8209999999999997,13.3442,3.6524076442806876,jumping
13.190247600000001,0.3177935713923059,12.44402,14.896,0.8346658019342514,3.3075559435441173,0.10099275401827665,2.4519800000000007,13.188699999999999,3.631838047050006,jumping
13.0116856,0.4470020025158124,12.0302,14.7026,0.4442628024595717,-0.11648160369928195,0.19981079025314638,2.6723999999999997,12.974,3.6071714126168164,jumping
13.1996296,0.5012011261975007,12.1528,16.226399999999998,1.826809622865,5.848813857082503,0.251202568901643,4.073599999999999,13.082699999999999,3.6331294499370648,jumping
12.968127599999999,0.4612126048016206,11.7948,15.26464,1.358947608738886,3.5238035005458253,0.21271706682789582,3.4698399999999996,12.86902,3.601128656407599,jumping
13.0016884,0.4904623109908089,12.201199999999998,15.993400000000001,2.223042584524974,7.201478378822555,0.24055327850244493,3.792200000000003,12.9081,3.605785406814998,jumping
12.675330399999998,0.36001984129780423,11.9198,14.748399999999998,1.6442592181348452,6.353480568393865,0.12961428612809614,2.828599999999998,12.651,3.5602430254127313,jumping
