absolute_mean,absolute_std,absolute_min,absolute_max,absolute_skew,absolute_kurtosis,absolute_var,absolute_range,absolute_median,absolute_rms,prediction
9.74465190915556,0.20987294877456114,9.18999506016,10.25343360918,-0.08680285839886026,-0.2789979749469853,0.04404665462732957,1.0634385490200007,9.74823304196,3.121642501817843,walking
9.7184278587908,0.18385123402386094,9.34190038394,10.28258432476,0.4628517906697315,0.2033916795071362,0.03380127625209648,0.9406839408199996,9.70648074681,3.11743931116402,walking
9.7108429377016,0.21831126916527946,9.290578598820002,10.33214147244,0.595825670900827,0.1961782922747095,0.047659810244555095,1.0415628736199984,9.688472035010001,3.116222543032124,walking
9.7419102098604,0.20908544174008445,9.403668529039999,10.539315008420001,1.0813812164381387,1.681065112889307,0.043716721947646246,1.1356464793800018,9.717824474410001,3.1212033272217945,walking
9.725491502427362,0.14575098294110847,9.38796634168,10.10491602944,0.22010417417799832,-0.38449238864314284,0.021243349028299295,0.7169496877599997,9.722469674580001,3.11857202937937,walking
9.72817451678128,0.14987041291322328,9.34204142474,10.04014690242,-0.16523064057368048,-0.14871206477073917,0.022461140666780042,0.6981054776800004,9.72544868421,3.119002166844595,walking
9.72258917331248,0.19288226905751832,9.26937973394,10.194501408559999,0.06593460308472186,-0.677557897047774,0.037203569716776894,0.9251216746199997,9.70829857689,3.118106664838854,walking
9.708720144111561,0.2595253374417386,9.13885998504,10.34008508318,0.1667591931454068,-0.45824934547666674,0.0673534007742483,1.2012250981400001,9.684186899890001,3.115881920758802,walking
9.6913588306018,0.2522945380210369,9.17634130758,10.2658123361,0.11963328933105362,-0.7804280614075441,0.06365253391524844,1.0894710285200002,9.70198658772,3.113094735243661,walking
9.680422089125601,0.2032297531887798,9.163307216400002,10.19169440246,-0.04183712070463823,-0.14312064346442455,0.04130233258117236,1.028387186059998,9.688333430459998,3.111337668772967,walking
9.70126186820116,0.29177400940659104,9.12134162374,10.26516605246,-0.13776441196220382,-1.0086737571247741,0.08513207256519746,1.1438244287200003,9.73471918954,3.1146848746223363,walking
9.767424503675,0.269745066308288,9.20086733536,10.28909540186,0.07904622479288555,-0.9351990005701909,0.07276240079766268,1.0882280664999993,9.77214861308,3.1252879073254998,walking
10.19214939061388,0.3232044917850109,9.507576433299999,11.046755751900001,0.3564035835449322,-0.5433917616518174,0.10446114351000717,1.5391793186000022,10.121871518270002,3.1925145873768344,walking
10.20120048990816,0.31936391206421816,9.51512808322,11.064190429179998,0.5030469417725865,-0.2198123779430987,0.10199330832896167,1.5490623459599977,10.146402967570001,3.19393182298999,walking
10.315578725227521,0.33517271742221827,9.43908568348,10.94155141328,-0.3386624065263153,-0.5540330815101373,0.11234075050419418,1.502465729799999,10.343891213860001,3.211787465762254,walking
10.17592955476592,0.28891487051816733,9.46671905256,10.813748308700001,0.06416331916141359,-0.43163589002291314,0.08347180240652939,1.3470292561400008,10.16570406534,3.1899732843341995,walking
10.263554738158561,0.3421629703357424,9.577708005940002,11.193065628120001,0.5097556118014891,-0.325112263573605,0.11707549826897812,1.6153576221799995,10.21799851796,3.2036783137759883,walking
10.40141894291836,0.3824431783988019,9.30783474546,11.255164340400002,-0.047316966657959016,-0.3408505307972689,0.1462627847037778,1.947329594940003,10.41263455698,3.225123089576328,walking
10.58866860979364,0.3756504902440414,9.68777779202,11.33335809606,-0.016199523232755066,-0.8825884038473526,0.14111329082058863,1.6455803040399992,10.59461411082,3.2540234494842903,walking
10.1854996969052,0.25619189982154067,9.67899416362,11.0023020366,0.9400640683101961,1.0906048284711236,0.06563428953417033,1.3233078729799992,10.15338362205,3.1914729666574337,walking
10.514411144155162,0.3791906624868317,9.58540201862,11.423380218499998,0.09152534541593288,-0.42882609429961116,0.14378555851720232,1.8379781998799984,10.51333447384,3.242593274549733,walking
10.53666221624424,0.33987635573673614,9.68309880448,11.16400911042,-0.24336992858864614,-0.7238770571662032,0.11551593718888441,1.4809103059400002,10.568817169590002,3.246022522448703,walking
10.50750414562376,0.3322522029294906,9.617721707980001,11.32148910384,-0.061775652912370804,-0.25967532557495376,0.1103915263514994,1.7037673958599981,10.51824000368,3.241528057201381,walking
10.47587601700736,0.39387201660819793,9.49643180516,11.46545727302,-0.2236941002704873,-0.3708343248101169,0.15513516546700853,1.9690254678599999,10.51489456421,3.236645797273369,walking
9.972428237459521,0.2517361431430913,9.333098170340001,10.42662456892,-0.3316001880781917,-0.659506859623189,0.06337108576455895,1.0935263985799981,10.0061418998,3.1579151726193535,walking
9.94537709757336,0.2202424774782417,9.24473735966,10.385928169660001,-0.5115505297252274,-0.007065688601370912,0.04850674888575379,1.1411908100000012,9.96009522554,3.1536291946856023,walking
9.946092822814881,0.24293605397548762,9.35500477002,10.375609738199998,-0.5317991720341262,-0.4624185008366437,0.05901792632118104,1.0206049681799971,9.98994476253,3.1537426690861894,walking
9.96196073693192,0.22839030587988007,9.30725826472,10.378650603379999,-0.47564049521878776,-0.3666536214895646,0.05216213181990518,1.071392338659999,9.987247474170001,3.156257393960752,walking
9.97806829903276,0.24050043726696807,9.3280728672,10.41088048034,-0.6280233621189518,-0.2985744556364551,0.05784046032560284,1.08280761314,10.020894269260001,3.158808050362155,walking
9.913742646160602,0.2147322142774772,9.35243163744,10.396822824020001,-0.03903297157594416,-0.07754469675106446,0.04610992384850839,1.0443911865800004,9.91759008457,3.1486096369922714,walking
9.94763326780896,0.2528857307111088,9.230964482880001,10.384005009340001,-0.7551911720169524,-0.3044114300321694,0.06395119279729145,1.1530405264599999,10.01920791928,3.153986884533441,walking
