absolute_mean,absolute_std,absolute_min,absolute_max,absolute_skew,absolute_kurtosis,absolute_var,absolute_range,absolute_median,absolute_rms,prediction
12.6331276,0.8600142690468392,10.5456,14.4178,-0.12173589833973449,-0.4643940064449992,0.7396245429641691,3.8721999999999994,12.5534,3.5543111287561757,jumping
12.999680799999998,0.707520987169944,11.0996,14.354800000000001,-0.7921739661894457,0.03906380297414769,0.5005859472859321,3.2552000000000003,13.113,3.6055070101166073,jumping
12.504274,0.6605930829235294,11.2448,14.083599999999999,0.33522159532221496,-0.5633377801497481,0.43638322120641293,2.838799999999999,12.4714,3.536138289151034,jumping
12.1761304,0.7568468621467108,9.21682,13.533,-0.7236734753451414,1.369554143964236,0.5728171727413223,4.316179999999999,12.2486,3.4894312430538017,jumping
13.0550592,0.4080878777018677,11.7556,13.826200000000002,-0.14265419187385195,-0.3242142512083057,0.16653571592721456,2.0706000000000024,13.031600000000001,3.6131785452700784,jumping
13.2372172,0.4474582233767694,11.8934,14.082,-0.5224778332044765,-0.1961613179622428,0.20021886166749486,2.188600000000001,13.2715,3.6382986683338685,jumping
13.0933792,0.4843312087062054,11.953,13.958400000000001,-0.2234178806210738,-0.8993223818265021,0.2345767197268139,2.0054000000000016,13.1613,3.6184774698759696,jumping
13.2077444,0.5367026119332305,11.417200000000001,14.402999999999999,-0.2337054612156067,0.6188265512439077,0.28804969365595184,2.9857999999999976,13.259500000000001,3.6342460566120174,jumping
13.2755464,0.5141029589019535,11.949399999999999,14.1766,-0.5020558344346587,-0.4142386650434964,0.26430185235174364,2.2272000000000016,13.291599999999999,3.6435623227824716,jumping
13.641529199999999,0.5899468646527307,12.456399999999999,15.4428,0.5908734352854143,0.2977515464138514,0.34803730311358744,2.9864000000000015,13.6543,3.693444083778716,jumping
11.6131372,2.349574343161809,6.6377999999999995,13.9324,-1.091886594638361,-0.4336512609559824,5.520499594044245,7.2946,12.802800000000001,3.4078053348159427,jumping
